"","region_name","location_name","site_name","reef_name","reef_type","trip_code","trip_year","set_code","maxn","common_name","genus","species","species_group","family","event_time_mil","event_time_mins","set_lat","set_long","visibility","depth","bait","current_flow_estimated","current_flow_instrumented","reef_id","set_id","master_set_id","animal_id","field_of_view","substrate_relief_sd","substrate_relief_mean","ascidians","bleached_corals","bryozoa","consolidated","crinoids","halimeda","hard_coral","hydrocoral","hydroids","invertebrate_complex","macroalgae","mangrove","seagrass","soft_coral","sponge","true_anemones","unconsolidated","zoanthids","team","set_date","wkt_coordinates","reef_habitat_name","drop_time","haul_time","equipment_frame_type","equipment_camera","equipment_stereo_camera","equipment_camera_height","equipment_arm_length","bait_preparation","bait_type","bait_oiled","video_file_name","video_source","video_path","comments","message_to_annotators","bruv_image_url","splendor_image_url","reviewed_assignments","total_assignments","master_record_state","site_type","mpa_name","mpa_area","mpa_year_founded","mpa_isolation","mpa_compliance","fishing_restrictions","shark_fishing_gear","region_id","location_id","site_id","location_code","coast_length","HDI_2015","voice_2016","gov_effect_2016","GDP_year","GDP_per_capita_USD","population_2016","tax_haven","shark_sanctuary","reef_catch","shark_catch","reefshark_catch","bechedemer","Grav_Total","protection_status","shark_protection_status","bait_family_specific","bait_family","Remote","temp_est","chloro_est","prec_est","daylight","month","hemisphere","season","coast_type"
"3408","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_001",1,"Caribbean reef shark","Carcharhinus","perezi","Shark","Carcharhinidae",833604,"013:53:604",24.323733,-76.54115,9,11,"bonito","",NA,66,2958,5044,24,"Open",0.8756,2.1,0,0,0,0,0,0,0,0,0,0,11,0,0,66,11,0,11,0,"SBU","2015-05-31","0101000000BF0E9C33A22253C0CFA2772AE0523840","slope","14:31:00","16:07:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_001.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5228846309019,"05","northern","summer","island"
"3409","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_001",1,"Nurse shark","Ginglymostoma","cirratum","Shark","Ginglymostomatidae",866970,"014:26:970",24.323733,-76.54115,9,11,"bonito","",NA,66,2958,5044,23,"Open",0.8756,2.1,0,0,0,0,0,0,0,0,0,0,11,0,0,66,11,0,11,0,"SBU","2015-05-31","0101000000BF0E9C33A22253C0CFA2772AE0523840","slope","14:31:00","16:07:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_001.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5228846309019,"05","northern","summer","island"
"3410","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_003",NA,"","","","","",NA,"",24.32937,-76.5421,10,13.2,"bonito","",NA,66,2960,5045,9999,"Open",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"SBU","2015-05-31","010100000058CA32C4B12253C09548A29751543840","slope","12:33:00","14:14:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_003.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5232600531169,"05","northern","summer","island"
"3411","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_004",3,"Caribbean reef shark","Carcharhinus","perezi","Shark","Carcharhinidae",1592127,"026:32:127",24.34085,-76.54952,9,14.4,"bonito","",NA,66,2961,5046,24,"Open",0.8233,0.7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,70,0,"SBU","2015-05-31","0101000000DE1FEF552B2353C073D712F241573840","slope","12:26:00","14:08:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_004.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5240247359063,"05","northern","summer","island"
"3412","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_005",2,"Caribbean reef shark","Carcharhinus","perezi","Shark","Carcharhinidae",2745688,"045:45:688",24.29528,-76.52673,9,12.3,"bonito","",NA,66,2962,5047,24,"Open",1.215,1.1429,0,0,0,42,0,0,0,0,0,0,0,0,0,14,0,0,42,0,"SBU","2015-05-31","01010000009DF4BEF1B52153C0B3295778974B3840","slope","14:51:00","16:24:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_005.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5209902571166,"05","northern","summer","island"
"3413","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_005",1,"Nurse shark","Ginglymostoma","cirratum","Shark","Ginglymostomatidae",2442550,"040:42:550",24.29528,-76.52673,9,12.3,"bonito","",NA,66,2962,5047,23,"Open",1.215,1.1429,0,0,0,42,0,0,0,0,0,0,0,0,0,14,0,0,42,0,"SBU","2015-05-31","01010000009DF4BEF1B52153C0B3295778974B3840","slope","14:51:00","16:24:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_005.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5209902571166,"05","northern","summer","island"
"3414","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_006",1,"Yellow round ray","Urobatis","jamaicensis","Ray","Urotrygonidae",402883,"006:42:883",24.30333,-76.52277,10,15,"bonito","",NA,66,2963,5048,26,"Open",1.0269,1.3636,0,0,0,10,0,0,0,0,10,0,10,0,0,20,0,0,50,0,"SBU","2015-05-31","01010000001D554D10752153C04BE5ED08A74D3840","slope","14:46:00","16:19:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_006.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5215261193192,"05","northern","summer","island"
"3415","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_006",1,"Southern stingray","Hypanus","americanus","Ray","Dasyatidae",1812718,"030:12:718",24.30333,-76.52277,10,15,"bonito","",NA,66,2963,5048,28,"Open",1.0269,1.3636,0,0,0,10,0,0,0,0,10,0,10,0,0,20,0,0,50,0,"SBU","2015-05-31","01010000001D554D10752153C04BE5ED08A74D3840","slope","14:46:00","16:19:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_006.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5215261193192,"05","northern","summer","island"
"3416","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_006",1,"Caribbean reef shark","Carcharhinus","perezi","Shark","Carcharhinidae",1284943,"021:24:943",24.30333,-76.52277,10,15,"bonito","",NA,66,2963,5048,24,"Open",1.0269,1.3636,0,0,0,10,0,0,0,0,10,0,10,0,0,20,0,0,50,0,"SBU","2015-05-31","01010000001D554D10752153C04BE5ED08A74D3840","slope","14:46:00","16:19:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_006.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5215261193192,"05","northern","summer","island"
"3417","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_007",1,"Caribbean reef shark","Carcharhinus","perezi","Shark","Carcharhinidae",799092,"013:19:092",24.3107,-76.53168,10,12.4,"bonito","",NA,66,2964,5049,24,"Open",0.4216,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"SBU","2015-05-31","0101000000FCFB8C0B072253C001DE02098A4F3840","slope","14:38:00","16:13:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_007.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5220167847435,"05","northern","summer","island"
"3418","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_008",1,"Yellow round ray","Urobatis","jamaicensis","Ray","Urotrygonidae",191127,"003:11:127",24.3495,-76.55815,10,11.4,"bonito","",NA,66,2965,5050,26,"Open",0.6749,0.7,0,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,70,0,"SBU","2015-05-31","0101000000CB10C7BAB82353C0B6F3FDD478593840","slope","12:20:00","14:04:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_008.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5246010177555,"05","northern","summer","island"
"3419","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_008",1,"Caribbean reef shark","Carcharhinus","perezi","Shark","Carcharhinidae",527432,"008:47:432",24.3495,-76.55815,10,11.4,"bonito","",NA,66,2965,5050,24,"Open",0.6749,0.7,0,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,70,0,"SBU","2015-05-31","0101000000CB10C7BAB82353C0B6F3FDD478593840","slope","12:20:00","14:04:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_008.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5246010177555,"05","northern","summer","island"
"3420","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_009",NA,"","","","","",NA,"",24.3692833,-76.57217,9,10.2,"bonito","",NA,66,2966,5051,9999,"Open",0.3162,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,"SBU","2015-05-31","01010000002670EB6E9E2453C07E75B059895E3840","slope","10:18:00","11:59:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_009.mp4","","","","","",NA,2,2,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5259193649564,"05","northern","summer","island"
"3421","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_010",4,"Caribbean reef shark","Carcharhinus","perezi","Shark","Carcharhinidae",1830396,"030:30:396",24.3936667,-76.5932667,10,14.4,"bonito","",NA,66,2967,5052,24,"Open",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,80,0,"SBU","2015-05-31","01010000009393E414F82553C035064257C7643840","slope","10:02:00","11:47:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_010.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5275449129686,"05","northern","summer","island"
"3422","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_010",3,"Nurse shark","Ginglymostoma","cirratum","Shark","Ginglymostomatidae",2300125,"038:20:125",24.3936667,-76.5932667,10,14.4,"bonito","",NA,66,2967,5052,23,"Open",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,80,0,"SBU","2015-05-31","01010000009393E414F82553C035064257C7643840","slope","10:02:00","11:47:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_010.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",27.43,0.1342,0.000512134633027017,13.5275449129686,"05","northern","summer","island"
"3423","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_011",1,"Caribbean reef shark","Carcharhinus","perezi","Shark","Carcharhinidae",549619,"009:09:619",24.4055,-76.60515,10,12.1,"bonito","",NA,66,2968,5053,24,"Open",0.8233,1.3,0,0,0,50,0,0,0,0,0,0,10,0,0,20,0,0,20,0,"SBU","2015-01-06","010100000029CB10C7BA2653C02B8716D9CE673840","slope","14:21:00","16:05:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_011.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",25.24,0.1544,6.61540325381793e-05,10.6830939182214,"01","northern","winter","island"
"3424","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_011",1,"Nurse shark","Ginglymostoma","cirratum","Shark","Ginglymostomatidae",2707644,"045:07:644",24.4055,-76.60515,10,12.1,"bonito","",NA,66,2968,5053,23,"Open",0.8233,1.3,0,0,0,50,0,0,0,0,0,0,10,0,0,20,0,0,20,0,"SBU","2015-01-06","010100000029CB10C7BA2653C02B8716D9CE673840","slope","14:21:00","16:05:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_011.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,8,"closed","Closed","Scombridae","Scombridae","No",25.24,0.1544,6.61540325381793e-05,10.6830939182214,"01","northern","winter","island"
"3425","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_013",NA,"","","","","",NA,"",24.47122,-76.73155,9,9.7,"bonito","",NA,66,2970,5054,9999,"Open",1.3229,0.6667,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,75,0,"SBU","2015-01-06","0101000000E25817B7D12E53C09B38B9DFA1783840","slope","11:22:00","12:58:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_013.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,9,"closed","Closed","Scombridae","Scombridae","No",24.95,1.4591,4.79230293422006e-05,10.6786976808957,"01","northern","winter","island"
"3426","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_014",1,"Great hammerhead shark","Sphyrna","mokarran","Shark","Sphyrnidae",1834490,"030:34:490",24.47865,-76.7341,9,11.1,"bonito","",NA,66,2971,5055,21,"Open",0.4216,0.2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,90,0,"SBU","2015-01-06","010100000097FF907EFB2E53C0FB3A70CE887A3840","slope","09:34:00","11:06:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_014.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,9,"closed","Closed","Scombridae","Scombridae","No",24.95,1.4591,4.79230293422006e-05,10.6782003573007,"01","northern","winter","island"
"3427","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_014",3,"Caribbean reef shark","Carcharhinus","perezi","Shark","Carcharhinidae",3474208,"057:54:208",24.47865,-76.7341,9,11.1,"bonito","",NA,66,2971,5055,24,"Open",0.4216,0.2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,90,0,"SBU","2015-01-06","010100000097FF907EFB2E53C0FB3A70CE887A3840","slope","09:34:00","11:06:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_014.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,9,"closed","Closed","Scombridae","Scombridae","No",24.95,1.4591,4.79230293422006e-05,10.6782003573007,"01","northern","winter","island"
"3428","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_015",1,"Southern stingray","Hypanus","americanus","Ray","Dasyatidae",780382,"013:00:382",24.49613,-76.73582,9,17.3,"bonito","",NA,66,2972,5056,28,"Open",0.9487,1.3,0,0,0,37,0,0,0,0,0,0,0,0,0,12,0,0,50,0,"SBU","2015-01-06","010100000089EFC4AC172F53C082902C60027F3840","slope","09:21:00","10:56:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_015.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,9,"closed","Closed","Scombridae","Scombridae","No",25.09,0.139,6.92491157678887e-05,10.6770300965548,"01","northern","winter","island"
"3429","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_016",NA,"","","","","",NA,"",24.5188,-76.75125,9,10.1,"bonito","",NA,66,2973,5057,9999,"Open",0.6749,0.3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,90,0,"SBU","2015-01-06","0101000000AE47E17A143053C0302AA913D0843840","slope","09:08:00","10:43:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_016.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,9,"closed","Closed","Scombridae","Scombridae","No",25.09,0.139,6.92491157678887e-05,10.6755118599679,"01","northern","winter","island"
"3430","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_017",NA,"","","","","",NA,"",24.52947,-76.75477,9,9.6,"bonito","",NA,66,2974,5058,9999,"Open",0.5477,0.4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,60,0,"SBU","2015-06-02","01010000001F80D4264E3053C08F368E588B873840","slope","09:06:00","10:50:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_017.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,9,"closed","Closed","Scombridae","Scombridae","No",29.03,0.0689,0.00020432349992916,13.5572511357351,"06","northern","summer","island"
"3431","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_018",2,"Caribbean reef shark","Carcharhinus","perezi","Shark","Carcharhinidae",1403298,"023:23:298",24.54962,-76.75957,9,13.7,"bonito","",NA,66,2975,5059,24,"Open",0.6467,0.7273,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,40,0,"SBU","2015-06-02","010100000074417DCB9C3053C03F3A75E5B38C3840","slope","09:24:00","11:02:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_018.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,9,"closed","Closed","Scombridae","Scombridae","No",29.03,0.0689,0.00020432349992916,13.5586181131982,"06","northern","summer","island"
"3432","Western Atlantic","Bahamas","Exumas","Middle","slope","FP_2015_BS_01",2015,"EXM_018",1,"Nurse shark","Ginglymostoma","cirratum","Shark","Ginglymostomatidae",1857359,"030:57:359",24.54962,-76.75957,9,13.7,"bonito","",NA,66,2975,5059,23,"Open",0.6467,0.7273,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,40,0,"SBU","2015-06-02","010100000074417DCB9C3053C03F3A75E5B38C3840","slope","09:24:00","11:02:00","Rebar","GoPro Hero 3","False",100,100,"CRS","bonito","False","FP_2015_BS_01_EXM_018.mp4","","","","","",NA,1,1,"Completed","I","Exuma Cays Land and Sea Park",455.8,1986,"continuous","high","effort, size, gear, area, species","",1,3,28,"BS",3542,0.792,0.940302491,0.717308939,2016,28785.47767,391232,1,1,12757.0943,153.1136563,0,0,9,"closed","Closed","Scombridae","Scombridae","No",29.03,0.0689,0.00020432349992916,13.5586181131982,"06","northern","summer","island"
